source,metaedge,target,source_global_id,target_global_id,metaedge_global_id,source_local_id,source_metanode,target_local_id,target_metanode,source_identifier,source_name,source_abbreviation,target_identifier,target_name,target_abbreviation
Compound::DB00317,CmC,Compound::DB01590,13372,14407,24,Compound_200,Compound,Compound_1235,Compound,DB00317,Gefitinib,C,DB01590,Everolimus,C
Compound::DB00990,CmC,Compound::DB01590,14012,14407,24,Compound_840,Compound,Compound_1235,Compound,DB00990,Exemestane,C,DB01590,Everolimus,C
Compound::DB01013,CmC,Compound::DB01590,14035,14407,24,Compound_863,Compound,Compound_1235,Compound,DB01013,Clobetasol propionate,C,DB01590,Everolimus,C
Compound::DB08881,CmC,Compound::DB01590,14646,14407,24,Compound_1474,Compound,Compound_1235,Compound,DB08881,Vemurafenib,C,DB01590,Everolimus,C
Compound::DB08911,CmC,Compound::DB01590,14663,14407,24,Compound_1491,Compound,Compound_1235,Compound,DB08911,Trametinib,C,DB01590,Everolimus,C
Compound::DB00675,CmC,Compound::DB01590,13709,14407,24,Compound_537,Compound,Compound_1235,Compound,DB00675,Tamoxifen,C,DB01590,Everolimus,C
Compound::DB00947,CmC,Compound::DB01590,13971,14407,24,Compound_799,Compound,Compound_1235,Compound,DB00947,Fulvestrant,C,DB01590,Everolimus,C
Compound::DB01268,CmC,Compound::DB01590,14276,14407,24,Compound_1104,Compound,Compound_1235,Compound,DB01268,Sunitinib,C,DB01590,Everolimus,C
Compound::DB00530,CmC,Compound::DB01590,13569,14407,24,Compound_397,Compound,Compound_1235,Compound,DB00530,Erlotinib,C,DB01590,Everolimus,C
Compound::DB01229,CmC,Compound::DB01590,14241,14407,24,Compound_1069,Compound,Compound_1235,Compound,DB01229,Paclitaxel,C,DB01590,Everolimus,C
Compound::DB00877,CmC,Compound::DB01590,13906,14407,24,Compound_734,Compound,Compound_1235,Compound,DB00877,Sirolimus,C,DB01590,Everolimus,C
Compound::DB00563,CmC,Compound::DB01590,13600,14407,24,Compound_428,Compound,Compound_1235,Compound,DB00563,Methotrexate,C,DB01590,Everolimus,C
Compound::DB00398,CmC,Compound::DB01590,13447,14407,24,Compound_275,Compound,Compound_1235,Compound,DB00398,Sorafenib,C,DB01590,Everolimus,C
Compound::DB01254,CmC,Compound::DB01590,14265,14407,24,Compound_1093,Compound,Compound_1235,Compound,DB01254,Dasatinib,C,DB01590,Everolimus,C
Compound::DB00177,CmC,Compound::DB01590,13236,14407,24,Compound_64,Compound,Compound_1235,Compound,DB00177,Valsartan,C,DB01590,Everolimus,C
Compound::DB00480,CmC,Compound::DB01590,13523,14407,24,Compound_351,Compound,Compound_1235,Compound,DB00480,Lenalidomide,C,DB01590,Everolimus,C
Compound::DB00864,CmC,Compound::DB01590,13893,14407,24,Compound_721,Compound,Compound_1235,Compound,DB00864,Tacrolimus,C,DB01590,Everolimus,C
Compound::DB08899,CmC,Compound::DB01590,14655,14407,24,Compound_1483,Compound,Compound_1235,Compound,DB08899,Enzalutamide,C,DB01590,Everolimus,C
Compound::DB05294,CmC,Compound::DB01590,14505,14407,24,Compound_1333,Compound,Compound_1235,Compound,DB05294,Vandetanib,C,DB01590,Everolimus,C
Compound::DB01006,CmC,Compound::DB01590,14028,14407,24,Compound_856,Compound,Compound_1235,Compound,DB01006,Letrozole,C,DB01590,Everolimus,C
Compound::DB01083,CmC,Compound::DB01590,14100,14407,24,Compound_928,Compound,Compound_1235,Compound,DB01083,Orlistat,C,DB01590,Everolimus,C
Compound::DB01217,CmC,Compound::DB01590,14229,14407,24,Compound_1057,Compound,Compound_1235,Compound,DB01217,Anastrozole,C,DB01590,Everolimus,C
Compound::DB00853,CmC,Compound::DB01590,13882,14407,24,Compound_710,Compound,Compound_1235,Compound,DB00853,Temozolomide,C,DB01590,Everolimus,C
Compound::DB01128,CmC,Compound::DB01590,14144,14407,24,Compound_972,Compound,Compound_1235,Compound,DB01128,Bicalutamide,C,DB01590,Everolimus,C
Compound::DB08871,CmC,Compound::DB01590,14642,14407,24,Compound_1470,Compound,Compound_1235,Compound,DB08871,Eribulin,C,DB01590,Everolimus,C
Compound::DB00515,CmC,Compound::DB01590,13555,14407,24,Compound_383,Compound,Compound_1235,Compound,DB00515,Cisplatin,C,DB01590,Everolimus,C
Compound::DB00958,CmC,Compound::DB01590,13982,14407,24,Compound_810,Compound,Compound_1235,Compound,DB00958,Carboplatin,C,DB01590,Everolimus,C
Compound::DB00642,CmC,Compound::DB01590,13676,14407,24,Compound_504,Compound,Compound_1235,Compound,DB00642,Pemetrexed,C,DB01590,Everolimus,C
Compound::DB00762,CmC,Compound::DB00701,13795,13735,24,Compound_623,Compound,Compound_563,Compound,DB00762,Irinotecan,C,DB00701,Amprenavir,C
Compound::DB00959,CmC,Compound::DB00701,13983,13735,24,Compound_811,Compound,Compound_563,Compound,DB00959,Methylprednisolone,C,DB00701,Amprenavir,C
Compound::DB00860,CmC,Compound::DB00701,13889,13735,24,Compound_717,Compound,Compound_563,Compound,DB00860,Prednisolone,C,DB00701,Amprenavir,C
Compound::DB00762,CmC,Compound::DB00293,13795,13349,24,Compound_623,Compound,Compound_177,Compound,DB00762,Irinotecan,C,DB00293,Raltitrexed,C
Compound::DB00515,CmC,Compound::DB00293,13555,13349,24,Compound_383,Compound,Compound_177,Compound,DB00515,Cisplatin,C,DB00293,Raltitrexed,C
Compound::DB00762,CmC,Compound::DB01601,13795,14417,24,Compound_623,Compound,Compound_1245,Compound,DB00762,Irinotecan,C,DB01601,Lopinavir,C
Compound::DB01232,CmC,Compound::DB01601,14243,14417,24,Compound_1071,Compound,Compound_1245,Compound,DB01232,Saquinavir,C,DB01601,Lopinavir,C
Compound::DB00879,CmC,Compound::DB01601,13908,14417,24,Compound_736,Compound,Compound_1245,Compound,DB00879,Emtricitabine,C,DB01601,Lopinavir,C
Compound::DB00503,CmC,Compound::DB01601,13546,14417,24,Compound_374,Compound,Compound_1245,Compound,DB00503,Ritonavir,C,DB01601,Lopinavir,C
Compound::DB00921,CmC,Compound::DB01601,13947,14417,24,Compound_775,Compound,Compound_1245,Compound,DB00921,Buprenorphine,C,DB01601,Lopinavir,C
Compound::DB00762,CmC,Compound::DB00322,13795,13377,24,Compound_623,Compound,Compound_205,Compound,DB00762,Irinotecan,C,DB00322,Floxuridine,C
Compound::DB00544,CmC,Compound::DB00322,13581,13377,24,Compound_409,Compound,Compound_205,Compound,DB00544,Fluorouracil,C,DB00322,Floxuridine,C
Compound::DB01050,CmC,Compound::DB00322,14069,13377,24,Compound_897,Compound,Compound_205,Compound,DB01050,Ibuprofen,C,DB00322,Floxuridine,C
Compound::DB01234,CmC,Compound::DB00773,14245,13805,24,Compound_1073,Compound,Compound_633,Compound,DB01234,Dexamethasone,C,DB00773,Etoposide,C
Compound::DB06809,CmC,Compound::DB00773,14599,13805,24,Compound_1427,Compound,Compound_633,Compound,DB06809,Plerixafor,C,DB00773,Etoposide,C
Compound::DB01181,CmC,Compound::DB00773,14194,13805,24,Compound_1022,Compound,Compound_633,Compound,DB01181,Ifosfamide,C,DB00773,Etoposide,C
Compound::DB01101,CmC,Compound::DB00773,14118,13805,24,Compound_946,Compound,Compound_633,Compound,DB01101,Capecitabine,C,DB00773,Etoposide,C
Compound::DB00537,CmC,Compound::DB00773,13574,13805,24,Compound_402,Compound,Compound_633,Compound,DB00537,Ciprofloxacin,C,DB00773,Etoposide,C
Compound::DB00531,CmC,Compound::DB00773,13570,13805,24,Compound_398,Compound,Compound_633,Compound,DB00531,Cyclophosphamide,C,DB00773,Etoposide,C
Compound::DB00515,CmC,Compound::DB00773,13555,13805,24,Compound_383,Compound,Compound_633,Compound,DB00515,Cisplatin,C,DB00773,Etoposide,C
Compound::DB00958,CmC,Compound::DB00773,13982,13805,24,Compound_810,Compound,Compound_633,Compound,DB00958,Carboplatin,C,DB00773,Etoposide,C
Compound::DB00313,CmC,Compound::DB00773,13368,13805,24,Compound_196,Compound,Compound_633,Compound,DB00313,Valproic Acid,C,DB00773,Etoposide,C
Compound::DB00361,CmC,Compound::DB01259,13414,14268,24,Compound_242,Compound,Compound_1096,Compound,DB00361,Vinorelbine,C,DB01259,Lapatinib,C
Compound::DB06589,CmC,Compound::DB01259,14542,14268,24,Compound_1370,Compound,Compound_1096,Compound,DB06589,Pazopanib,C,DB01259,Lapatinib,C
Compound::DB01030,CmC,Compound::DB01259,14051,14268,24,Compound_879,Compound,Compound_1096,Compound,DB01030,Topotecan,C,DB01259,Lapatinib,C
Compound::DB01248,CmC,Compound::DB01259,14259,14268,24,Compound_1087,Compound,Compound_1096,Compound,DB01248,Docetaxel,C,DB01259,Lapatinib,C
Compound::DB01229,CmC,Compound::DB01259,14241,14268,24,Compound_1069,Compound,Compound_1096,Compound,DB01229,Paclitaxel,C,DB01259,Lapatinib,C
Compound::DB00619,CmC,Compound::DB01259,13654,14268,24,Compound_482,Compound,Compound_1096,Compound,DB00619,Imatinib,C,DB01259,Lapatinib,C
Compound::DB01101,CmC,Compound::DB01259,14118,14268,24,Compound_946,Compound,Compound_1096,Compound,DB01101,Capecitabine,C,DB01259,Lapatinib,C
Compound::DB01006,CmC,Compound::DB01259,14028,14268,24,Compound_856,Compound,Compound_1096,Compound,DB01006,Letrozole,C,DB01259,Lapatinib,C
Compound::DB00683,CmC,Compound::DB01259,13717,14268,24,Compound_545,Compound,Compound_1096,Compound,DB00683,Midazolam,C,DB01259,Lapatinib,C
Compound::DB00515,CmC,Compound::DB01259,13555,14268,24,Compound_383,Compound,Compound_1096,Compound,DB00515,Cisplatin,C,DB01259,Lapatinib,C
Compound::DB00958,CmC,Compound::DB01259,13982,14268,24,Compound_810,Compound,Compound_1096,Compound,DB00958,Carboplatin,C,DB01259,Lapatinib,C
Compound::DB00313,CmC,Compound::DB01259,13368,14268,24,Compound_196,Compound,Compound_1096,Compound,DB00313,Valproic Acid,C,DB01259,Lapatinib,C
Compound::DB00912,CmC,Compound::DB01259,13938,14268,24,Compound_766,Compound,Compound_1096,Compound,DB00912,Repaglinide,C,DB01259,Lapatinib,C
Compound::DB00361,CmC,Compound::DB01436,13414,14376,24,Compound_242,Compound,Compound_1204,Compound,DB00361,Vinorelbine,C,DB01436,Alfacalcidol,C
Compound::DB00361,CmC,Compound::DB08916,13414,14666,24,Compound_242,Compound,Compound_1494,Compound,DB00361,Vinorelbine,C,DB08916,Afatinib,C
Compound::DB01248,CmC,Compound::DB08916,14259,14666,24,Compound_1087,Compound,Compound_1494,Compound,DB01248,Docetaxel,C,DB08916,Afatinib,C
Compound::DB00641,CmC,Compound::DB08916,13675,14666,24,Compound_503,Compound,Compound_1494,Compound,DB00641,Simvastatin,C,DB08916,Afatinib,C
Compound::DB00530,CmC,Compound::DB08916,13569,14666,24,Compound_397,Compound,Compound_1494,Compound,DB00530,Erlotinib,C,DB08916,Afatinib,C
Compound::DB01229,CmC,Compound::DB08916,14241,14666,24,Compound_1069,Compound,Compound_1494,Compound,DB01229,Paclitaxel,C,DB08916,Afatinib,C
Compound::DB00836,CmC,Compound::DB08916,13867,14666,24,Compound_695,Compound,Compound_1494,Compound,DB00836,Loperamide,C,DB08916,Afatinib,C
Compound::DB01006,CmC,Compound::DB08916,14028,14666,24,Compound_856,Compound,Compound_1494,Compound,DB01006,Letrozole,C,DB08916,Afatinib,C
Compound::DB00853,CmC,Compound::DB08916,13882,14666,24,Compound_710,Compound,Compound_1494,Compound,DB00853,Temozolomide,C,DB08916,Afatinib,C
Compound::DB00331,CmC,Compound::DB00209,13385,13267,24,Compound_213,Compound,Compound_95,Compound,DB00331,Metformin,C,DB00209,Trospium,C
Compound::DB00385,CmC,Compound::DB00209,13435,13267,24,Compound_263,Compound,Compound_95,Compound,DB00385,Valrubicin,C,DB00209,Trospium,C
Compound::DB01085,CmC,Compound::DB00209,14102,13267,24,Compound_930,Compound,Compound_95,Compound,DB01085,Pilocarpine,C,DB00209,Trospium,C
Compound::DB00277,CmC,Compound::DB00561,13333,13598,24,Compound_161,Compound,Compound_426,Compound,DB00277,Theophylline,C,DB00561,Doxapram,C
Compound::DB00857,CmC,Compound::DB04794,13886,14464,24,Compound_714,Compound,Compound_1292,Compound,DB00857,Terbinafine,C,DB04794,Bifonazole,C
Compound::DB00457,CmC,Compound::DB00434,13502,13481,24,Compound_330,Compound,Compound_309,Compound,DB00457,Prazosin,C,DB00434,Cyproheptadine,C
Compound::DB00187,CmC,Compound::DB00813,13246,13844,24,Compound_74,Compound,Compound_672,Compound,DB00187,Esmolol,C,DB00813,Fentanyl,C
Compound::DB00296,CmC,Compound::DB00813,13352,13844,24,Compound_180,Compound,Compound_672,Compound,DB00296,Ropivacaine,C,DB00813,Fentanyl,C
Compound::DB00316,CmC,Compound::DB00813,13371,13844,24,Compound_199,Compound,Compound_672,Compound,DB00316,Acetaminophen,C,DB00813,Fentanyl,C
Compound::DB00465,CmC,Compound::DB00813,13509,13844,24,Compound_337,Compound,Compound_672,Compound,DB00465,Ketorolac,C,DB00813,Fentanyl,C
Compound::DB00633,CmC,Compound::DB00813,13668,13844,24,Compound_496,Compound,Compound_672,Compound,DB00633,Dexmedetomidine,C,DB00813,Fentanyl,C
Compound::DB00292,CmC,Compound::DB00813,13348,13844,24,Compound_176,Compound,Compound_672,Compound,DB00292,Etomidate,C,DB00813,Fentanyl,C
Compound::DB00704,CmC,Compound::DB00813,13737,13844,24,Compound_565,Compound,Compound_672,Compound,DB00704,Naltrexone,C,DB00813,Fentanyl,C
Compound::DB00753,CmC,Compound::DB00813,13786,13844,24,Compound_614,Compound,Compound_672,Compound,DB00753,Isoflurane,C,DB00813,Fentanyl,C
Compound::DB00184,CmC,Compound::DB00813,13243,13844,24,Compound_71,Compound,Compound_672,Compound,DB00184,Nicotine,C,DB00813,Fentanyl,C
Compound::DB00683,CmC,Compound::DB00813,13717,13844,24,Compound_545,Compound,Compound_672,Compound,DB00683,Midazolam,C,DB00813,Fentanyl,C
Compound::DB00598,CmC,Compound::DB00813,13633,13844,24,Compound_461,Compound,Compound_672,Compound,DB00598,Labetalol,C,DB00813,Fentanyl,C
Compound::DB00818,CmC,Compound::DB00813,13849,13844,24,Compound_677,Compound,Compound_672,Compound,DB00818,Propofol,C,DB00813,Fentanyl,C
Compound::DB00454,CmC,Compound::DB00813,13499,13844,24,Compound_327,Compound,Compound_672,Compound,DB00454,Pethidine,C,DB00813,Fentanyl,C
Compound::DB00281,CmC,Compound::DB00813,13337,13844,24,Compound_165,Compound,Compound_672,Compound,DB00281,Lidocaine,C,DB00813,Fentanyl,C
Compound::DB01002,CmC,Compound::DB00813,14024,13844,24,Compound_852,Compound,Compound_672,Compound,DB01002,Levobupivacaine,C,DB00813,Fentanyl,C
Compound::DB00297,CmC,Compound::DB00813,13353,13844,24,Compound_181,Compound,Compound_672,Compound,DB00297,Bupivacaine,C,DB00813,Fentanyl,C
Compound::DB00295,CmC,Compound::DB00813,13351,13844,24,Compound_179,Compound,Compound_672,Compound,DB00295,Morphine,C,DB00813,Fentanyl,C
Compound::DB00899,CmC,Compound::DB00813,13926,13844,24,Compound_754,Compound,Compound_672,Compound,DB00899,Remifentanil,C,DB00813,Fentanyl,C
Compound::DB00904,CmC,Compound::DB01075,13930,14093,24,Compound_758,Compound,Compound_921,Compound,DB00904,Ondansetron,C,DB01075,Diphenhydramine,C
Compound::DB00749,CmC,Compound::DB01075,13782,14093,24,Compound_610,Compound,Compound_921,Compound,DB00749,Etodolac,C,DB01075,Diphenhydramine,C
Compound::DB06287,CmC,Compound::DB01075,14534,14093,24,Compound_1362,Compound,Compound_921,Compound,DB06287,Temsirolimus,C,DB01075,Diphenhydramine,C
Compound::DB00328,CmC,Compound::DB01075,13383,14093,24,Compound_211,Compound,Compound_921,Compound,DB00328,Indomethacin,C,DB01075,Diphenhydramine,C
Compound::DB00316,CmC,Compound::DB01075,13371,14093,24,Compound_199,Compound,Compound_921,Compound,DB00316,Acetaminophen,C,DB01075,Diphenhydramine,C
Compound::DB00163,CmC,Compound::DB01075,13223,14093,24,Compound_51,Compound,Compound_921,Compound,DB00163,Vitamin E,C,DB01075,Diphenhydramine,C
Compound::DB00502,CmC,Compound::DB01075,13545,14093,24,Compound_373,Compound,Compound_921,Compound,DB00502,Haloperidol,C,DB01075,Diphenhydramine,C
Compound::DB00927,CmC,Compound::DB01075,13952,14093,24,Compound_780,Compound,Compound_921,Compound,DB00927,Famotidine,C,DB01075,Diphenhydramine,C
Compound::DB00433,CmC,Compound::DB01075,13480,14093,24,Compound_308,Compound,Compound_921,Compound,DB00433,Prochlorperazine,C,DB01075,Diphenhydramine,C
Compound::DB00201,CmC,Compound::DB01075,13259,14093,24,Compound_87,Compound,Compound_921,Compound,DB00201,Caffeine,C,DB01075,Diphenhydramine,C
Compound::DB00450,CmC,Compound::DB01075,13495,14093,24,Compound_323,Compound,Compound_921,Compound,DB00450,Droperidol,C,DB01075,Diphenhydramine,C
Compound::DB00281,CmC,Compound::DB01075,13337,14093,24,Compound_165,Compound,Compound_921,Compound,DB00281,Lidocaine,C,DB01075,Diphenhydramine,C
Compound::DB00230,CmC,Compound::DB01075,13288,14093,24,Compound_116,Compound,Compound_921,Compound,DB00230,Pregabalin,C,DB01075,Diphenhydramine,C
Compound::DB01233,CmC,Compound::DB01075,14244,14093,24,Compound_1072,Compound,Compound_921,Compound,DB01233,Metoclopramide,C,DB01075,Diphenhydramine,C
Compound::DB01062,CmC,Compound::DB00289,14080,13345,24,Compound_908,Compound,Compound_173,Compound,DB01062,Oxybutynin,C,DB00289,Atomoxetine,C
Compound::DB00422,CmC,Compound::DB00289,13469,13345,24,Compound_297,Compound,Compound_173,Compound,DB00422,Methylphenidate,C,DB00289,Atomoxetine,C
Compound::DB00588,CmC,Compound::DB04890,13623,14483,24,Compound_451,Compound,Compound_1311,Compound,DB00588,Fluticasone Propionate,C,DB04890,Bepotastine,C
Compound::DB00568,CmC,Compound::DB00985,13605,14007,24,Compound_433,Compound,Compound_835,Compound,DB00568,Cinnarizine,C,DB00985,Dimenhydrinate,C
Compound::DB01165,CmC,Compound::DB01112,14178,14128,24,Compound_1006,Compound,Compound_956,Compound,DB01165,Ofloxacin,C,DB01112,Cefuroxime,C
Compound::DB01137,CmC,Compound::DB01112,14152,14128,24,Compound_980,Compound,Compound_956,Compound,DB01137,Levofloxacin,C,DB01112,Cefuroxime,C
Compound::DB00916,CmC,Compound::DB01112,13942,14128,24,Compound_770,Compound,Compound_956,Compound,DB00916,Metronidazole,C,DB01112,Cefuroxime,C
Compound::DB00698,CmC,Compound::DB01112,13732,14128,24,Compound_560,Compound,Compound_956,Compound,DB00698,Nitrofurantoin,C,DB01112,Cefuroxime,C
Compound::DB00766,CmC,Compound::DB01112,13799,14128,24,Compound_627,Compound,Compound_956,Compound,DB00766,Clavulanate,C,DB01112,Cefuroxime,C
Compound::DB00479,CmC,Compound::DB01112,13522,14128,24,Compound_350,Compound,Compound_956,Compound,DB00479,Amikacin,C,DB01112,Cefuroxime,C
Compound::DB01606,CmC,Compound::DB01112,14422,14128,24,Compound_1250,Compound,Compound_956,Compound,DB01606,Tazobactam,C,DB01112,Cefuroxime,C
Compound::DB01165,CmC,Compound::DB00860,14178,13889,24,Compound_1006,Compound,Compound_717,Compound,DB01165,Ofloxacin,C,DB00860,Prednisolone,C
Compound::DB01137,CmC,Compound::DB00860,14152,13889,24,Compound_980,Compound,Compound_717,Compound,DB01137,Levofloxacin,C,DB00860,Prednisolone,C
Compound::DB01611,CmC,Compound::DB00860,14427,13889,24,Compound_1255,Compound,Compound_717,Compound,DB01611,Hydroxychloroquine,C,DB00860,Prednisolone,C
Compound::DB00741,CmC,Compound::DB00860,13774,13889,24,Compound_602,Compound,Compound_717,Compound,DB00741,Hydrocortisone,C,DB00860,Prednisolone,C
Compound::DB01234,CmC,Compound::DB00860,14245,13889,24,Compound_1073,Compound,Compound_717,Compound,DB01234,Dexamethasone,C,DB00860,Prednisolone,C
Compound::DB06151,CmC,Compound::DB00860,14514,13889,24,Compound_1342,Compound,Compound_717,Compound,DB06151,Acetylcysteine,C,DB00860,Prednisolone,C
Compound::DB00959,CmC,Compound::DB00860,13983,13889,24,Compound_811,Compound,Compound_717,Compound,DB00959,Methylprednisolone,C,DB00860,Prednisolone,C
Compound::DB00541,CmC,Compound::DB00860,13578,13889,24,Compound_406,Compound,Compound_717,Compound,DB00541,Vincristine,C,DB00860,Prednisolone,C
Compound::DB00688,CmC,Compound::DB00860,13722,13889,24,Compound_550,Compound,Compound_717,Compound,DB00688,Mycophenolate mofetil,C,DB00860,Prednisolone,C
Compound::DB00993,CmC,Compound::DB00860,14015,13889,24,Compound_843,Compound,Compound_717,Compound,DB00993,Azathioprine,C,DB00860,Prednisolone,C
Compound::DB00563,CmC,Compound::DB00860,13600,13889,24,Compound_428,Compound,Compound_717,Compound,DB00563,Methotrexate,C,DB00860,Prednisolone,C
Compound::DB00207,CmC,Compound::DB00860,13265,13889,24,Compound_93,Compound,Compound_717,Compound,DB00207,Azithromycin,C,DB00860,Prednisolone,C
Compound::DB01041,CmC,Compound::DB00860,14060,13889,24,Compound_888,Compound,Compound_717,Compound,DB01041,Thalidomide,C,DB00860,Prednisolone,C
Compound::DB00975,CmC,Compound::DB00860,13997,13889,24,Compound_825,Compound,Compound_717,Compound,DB00975,Dipyridamole,C,DB00860,Prednisolone,C
Compound::DB06772,CmC,Compound::DB00860,14589,13889,24,Compound_1417,Compound,Compound_717,Compound,DB06772,Cabazitaxel,C,DB00860,Prednisolone,C
Compound::DB00571,CmC,Compound::DB00860,13608,13889,24,Compound_436,Compound,Compound_717,Compound,DB00571,Propranolol,C,DB00860,Prednisolone,C
Compound::DB00543,CmC,Compound::DB00860,13580,13889,24,Compound_408,Compound,Compound_717,Compound,DB00543,Amoxapine,C,DB00860,Prednisolone,C
Compound::DB06802,CmC,Compound::DB00860,14596,13889,24,Compound_1424,Compound,Compound_717,Compound,DB06802,Nepafenac,C,DB00860,Prednisolone,C
Compound::DB00254,CmC,Compound::DB00860,13311,13889,24,Compound_139,Compound,Compound_717,Compound,DB00254,Doxycycline,C,DB00860,Prednisolone,C
Compound::DB05812,CmC,Compound::DB00860,14509,13889,24,Compound_1337,Compound,Compound_717,Compound,DB05812,Abiraterone,C,DB00860,Prednisolone,C
Compound::DB01165,CmC,Compound::DB01137,14178,14152,24,Compound_1006,Compound,Compound_980,Compound,DB01165,Ofloxacin,C,DB01137,Levofloxacin,C
Compound::DB01234,CmC,Compound::DB01137,14245,14152,24,Compound_1073,Compound,Compound_980,Compound,DB01234,Dexamethasone,C,DB01137,Levofloxacin,C
Compound::DB00738,CmC,Compound::DB01137,13771,14152,24,Compound_599,Compound,Compound_980,Compound,DB00738,Pentamidine,C,DB01137,Levofloxacin,C
Compound::DB00368,CmC,Compound::DB01137,13420,14152,24,Compound_248,Compound,Compound_980,Compound,DB00368,Norepinephrine,C,DB01137,Levofloxacin,C
Compound::DB01212,CmC,Compound::DB01137,14224,14152,24,Compound_1052,Compound,Compound_980,Compound,DB01212,Ceftriaxone,C,DB01137,Levofloxacin,C
Compound::DB00760,CmC,Compound::DB01137,13793,14152,24,Compound_621,Compound,Compound_980,Compound,DB00760,Meropenem,C,DB01137,Levofloxacin,C
Compound::DB00507,CmC,Compound::DB01059,13548,14077,24,Compound_376,Compound,Compound_905,Compound,DB00507,Nitazoxanide,C,DB01059,Norfloxacin,C
Compound::DB01165,CmC,Compound::DB00126,14178,13188,24,Compound_1006,Compound,Compound_16,Compound,DB01165,Ofloxacin,C,DB00126,Vitamin C,C
Compound::DB06151,CmC,Compound::DB00126,14514,13188,24,Compound_1342,Compound,Compound_16,Compound,DB06151,Acetylcysteine,C,DB00126,Vitamin C,C
Compound::DB00811,CmC,Compound::DB00126,13842,13188,24,Compound_670,Compound,Compound_16,Compound,DB00811,Ribavirin,C,DB00126,Vitamin C,C
Compound::DB00170,CmC,Compound::DB00126,13229,13188,24,Compound_57,Compound,Compound_16,Compound,DB00170,Menadione,C,DB00126,Vitamin C,C
Compound::DB00822,CmC,Compound::DB00126,13853,13188,24,Compound_681,Compound,Compound_16,Compound,DB00822,Disulfiram,C,DB00126,Vitamin C,C
Compound::DB00331,CmC,Compound::DB00126,13385,13188,24,Compound_213,Compound,Compound_16,Compound,DB00331,Metformin,C,DB00126,Vitamin C,C
Compound::DB00669,CmC,Compound::DB00126,13703,13188,24,Compound_531,Compound,Compound_16,Compound,DB00669,Sumatriptan,C,DB00126,Vitamin C,C
Compound::DB00945,CmC,Compound::DB00126,13969,13188,24,Compound_797,Compound,Compound_16,Compound,DB00945,Acetylsalicylic acid,C,DB00126,Vitamin C,C
Compound::DB00136,CmC,Compound::DB00126,13198,13188,24,Compound_26,Compound,Compound_16,Compound,DB00136,Calcitriol,C,DB00126,Vitamin C,C
Compound::DB01169,CmC,Compound::DB00126,14182,13188,24,Compound_1010,Compound,Compound_16,Compound,DB01169,Arsenic trioxide,C,DB00126,Vitamin C,C
Compound::DB01023,CmC,Compound::DB00126,14045,13188,24,Compound_873,Compound,Compound_16,Compound,DB01023,Felodipine,C,DB00126,Vitamin C,C
Compound::DB00163,CmC,Compound::DB00126,13223,13188,24,Compound_51,Compound,Compound_16,Compound,DB00163,Vitamin E,C,DB00126,Vitamin C,C
Compound::DB00302,CmC,Compound::DB00126,13358,13188,24,Compound_186,Compound,Compound_16,Compound,DB00302,Tranexamic Acid,C,DB00126,Vitamin C,C
Compound::DB00627,CmC,Compound::DB00126,13662,13188,24,Compound_490,Compound,Compound_16,Compound,DB00627,Niacin,C,DB00126,Vitamin C,C
Compound::DB00515,CmC,Compound::DB00126,13555,13188,24,Compound_383,Compound,Compound_16,Compound,DB00515,Cisplatin,C,DB00126,Vitamin C,C
Compound::DB00818,CmC,Compound::DB00126,13849,13188,24,Compound_677,Compound,Compound_16,Compound,DB00818,Propofol,C,DB00126,Vitamin C,C
Compound::DB01050,CmC,Compound::DB00126,14069,13188,24,Compound_897,Compound,Compound_16,Compound,DB01050,Ibuprofen,C,DB00126,Vitamin C,C
Compound::DB00526,CmC,Compound::DB00126,13565,13188,24,Compound_393,Compound,Compound_16,Compound,DB00526,Oxaliplatin,C,DB00126,Vitamin C,C
Compound::DB01075,CmC,Compound::DB00126,14093,13188,24,Compound_921,Compound,Compound_16,Compound,DB01075,Diphenhydramine,C,DB00126,Vitamin C,C
Compound::DB00277,CmC,Compound::DB00471,13333,13514,24,Compound_161,Compound,Compound_342,Compound,DB00277,Theophylline,C,DB00471,Montelukast,C
Compound::DB00091,CmC,Compound::DB00471,13175,13514,24,Compound_3,Compound,Compound_342,Compound,DB00091,Cyclosporine,C,DB00471,Montelukast,C
Compound::DB00394,CmC,Compound::DB00471,13443,13514,24,Compound_271,Compound,Compound_342,Compound,DB00394,Beclomethasone,C,DB00471,Montelukast,C
Compound::DB01222,CmC,Compound::DB00471,14234,13514,24,Compound_1062,Compound,Compound_342,Compound,DB01222,Budesonide,C,DB00471,Montelukast,C
Compound::DB00768,CmC,Compound::DB00471,13800,13514,24,Compound_628,Compound,Compound_342,Compound,DB00768,Olopatadine,C,DB00471,Montelukast,C
Compound::DB00635,CmC,Compound::DB00471,13670,13514,24,Compound_498,Compound,Compound_342,Compound,DB00635,Prednisone,C,DB00471,Montelukast,C
Compound::DB00455,CmC,Compound::DB00471,13500,13514,24,Compound_328,Compound,Compound_342,Compound,DB00455,Loratadine,C,DB00471,Montelukast,C
Compound::DB00751,CmC,Compound::DB00471,13784,13514,24,Compound_612,Compound,Compound_342,Compound,DB00751,Epinastine,C,DB00471,Montelukast,C
Compound::DB00885,CmC,Compound::DB00471,13914,13514,24,Compound_742,Compound,Compound_342,Compound,DB00885,Pemirolast,C,DB00471,Montelukast,C
